transaction_id,user_id,timestamp,amount,transaction_type,merchant_category,merchant_id,city,device_id,status,receiver_id
TXN00039981,U00218,2026-05-26 00:01:00,102.31,P2M,Fuel,M00560,Bengaluru,D03146,SUCCESS,M00560
TXN00004881,U01551,2026-05-26 00:04:00,466.25,P2M,Utilities,M01251,Delhi,D01950,SUCCESS,M01251
TXN00010210,U03661,2026-05-26 00:08:00,111.57,P2P,P2P,,Chennai,D02498,SUCCESS,U01418
TXN00039044,U00831,2026-05-26 00:20:00,747.37,P2M,Food,M00191,Chennai,D04251,SUCCESS,M00191
TXN00029098,U02605,2026-05-26 00:31:00,181.39,P2M,Travel,M00463,Kolkata,D02735,SUCCESS,M00463
TXN00016985,U01266,2026-05-26 00:31:00,97.67,P2M,Fuel,M00467,Chennai,D03695,SUCCESS,M00467
TXN00037261,U04899,2026-05-26 00:58:00,102.37,P2P,P2P,,Kolkata,D00940,SUCCESS,U00774
TXN00002890,U01053,2026-05-26 01:06:00,277.42,P2M,Utilities,M00341,Mumbai,D04407,SUCCESS,M00341
TXN00027344,U03918,2026-05-26 01:15:00,508.81,P2M,Grocery,M00239,Ahmedabad,D03831,SUCCESS,M00239
TXN00046901,U04410,2026-05-26 01:23:00,16.29,P2M,Entertainment,M00615,Ahmedabad,D00472,SUCCESS,M00615
TXN00016284,U01678,2026-05-26 01:23:00,334.17,P2M,Healthcare,M01150,Bengaluru,D02068,SUCCESS,M01150
TXN00007874,U04483,2026-05-26 01:30:00,93.07,P2M,Utilities,M00089,Hyderabad,D03868,SUCCESS,M00089
TXN00000917,U01552,2026-05-26 01:31:00,335.87,P2M,Food,M00191,Chennai,D02618,SUCCESS,M00191
TXN00003403,U01733,2026-05-26 01:59:00,236.55,P2M,Travel,M00692,Pune,D00039,SUCCESS,M00692
TXN00010596,U02066,2026-05-26 02:05:00,306.46,P2M,Education,M00683,Delhi,D01454,SUCCESS,M00683
TXN00028696,U01574,2026-05-26 02:16:00,47.3,P2M,Entertainment,M01337,Delhi,D02769,SUCCESS,M01337
TXN00013309,U04964,2026-05-26 02:39:00,713.74,P2P,P2P,,Bengaluru,D01687,SUCCESS,U00678
TXN00036321,U01522,2026-05-26 02:43:00,225.61,P2M,Fuel,M00146,Bengaluru,D04033,SUCCESS,M00146
TXN00030554,U04096,2026-05-26 02:46:00,623.64,P2M,Shopping,M01151,Bengaluru,D03126,SUCCESS,M01151
TXN00005738,U00243,2026-05-26 02:46:00,665.29,P2P,P2P,,Pune,D03340,SUCCESS,U04758
TXN00001225,U04764,2026-05-26 02:51:00,171.14,P2M,Grocery,M00034,Chennai,D03434,SUCCESS,M00034
TXN00012623,U00987,2026-05-26 02:56:00,109.05,P2M,Education,M00134,Mumbai,D03728,SUCCESS,M00134
TXN00002985,U02538,2026-05-26 03:02:00,49.07,P2M,Education,M00838,Mumbai,D03798,SUCCESS,M00838
TXN00045404,U03555,2026-05-26 03:08:00,165.42,P2P,P2P,,Mumbai,D01420,SUCCESS,U01897
TXN00023211,U01783,2026-05-26 03:13:00,221.26,P2M,Grocery,M00452,Ahmedabad,D02426,SUCCESS,M00452
TXN00007316,U03151,2026-05-26 03:17:00,741.23,P2M,Education,M00978,Delhi,D00155,SUCCESS,M00978
TXN00010750,U04767,2026-05-26 03:21:00,174.86,P2P,P2P,,Chennai,D03188,SUCCESS,U04518
TXN00001436,U04714,2026-05-26 03:24:00,254.73,P2M,Entertainment,M00092,Mumbai,D03775,SUCCESS,M00092
TXN00011622,U03962,2026-05-26 03:26:00,618.12,P2M,Travel,M00381,Pune,D00522,SUCCESS,M00381
TXN00018729,U04428,2026-05-26 03:27:00,396.56,P2P,P2P,,Hyderabad,D00891,SUCCESS,U03993
TXN00021897,U00784,2026-05-26 03:33:00,90.04,P2M,Education,M00201,Mumbai,D00256,SUCCESS,M00201
TXN00025096,U01950,2026-05-26 03:34:00,225.87,P2P,P2P,,Pune,D00970,FAILED,U01718
TXN00049412,U03447,2026-05-26 03:41:00,94.05,P2P,P2P,,Delhi,D02651,SUCCESS,U02894
TXN00003312,U03414,2026-05-26 03:45:00,293.55,P2M,Shopping,M01131,Pune,D01162,SUCCESS,M01131
TXN00016343,U00049,2026-05-26 03:45:00,137.08,P2M,Other,M00680,Kolkata,D00899,SUCCESS,M00680
TXN00008368,U02868,2026-05-26 04:00:00,277.41,P2M,Utilities,M00903,Delhi,D03588,FAILED,M00903
TXN00022168,U04823,2026-05-26 04:02:00,1048.55,P2M,Grocery,M00207,Bengaluru,D03223,SUCCESS,M00207
TXN00005972,U03544,2026-05-26 04:05:00,200.47,P2M,Travel,M01336,Kolkata,D01322,SUCCESS,M01336
TXN00029993,U00419,2026-05-26 04:09:00,422.08,P2P,P2P,,Hyderabad,D03400,SUCCESS,U02537
TXN00015711,U02325,2026-05-26 04:14:00,774.74,P2M,Other,M00276,Ahmedabad,D01907,SUCCESS,M00276
TXN00011069,U01272,2026-05-26 04:16:00,701.56,P2M,Utilities,M01488,Ahmedabad,D03405,FAILED,M01488
TXN00047064,U03582,2026-05-26 04:16:00,143.26,P2M,Other,M01163,Chennai,D01129,SUCCESS,M01163
TXN00002497,U02709,2026-05-26 04:16:00,158.05,P2P,P2P,,Ahmedabad,D01444,SUCCESS,U00824
TXN00038978,U04979,2026-05-26 04:17:00,157.25,P2M,Healthcare,M00488,Hyderabad,D03466,PENDING,M00488
TXN00049592,U03480,2026-05-26 04:23:00,757.51,P2P,P2P,,Ahmedabad,D04320,SUCCESS,U02118
TXN00036109,U02944,2026-05-26 04:26:00,164.87,P2M,Education,M00561,Pune,D01639,SUCCESS,M00561
TXN00032437,U00403,2026-05-26 04:28:00,132.57,P2M,Food,M00155,Mumbai,D02360,SUCCESS,M00155
TXN00010642,U04028,2026-05-26 04:39:00,120.25,P2M,Education,M01402,Delhi,D01452,SUCCESS,M01402
TXN00033166,U02777,2026-05-26 04:42:00,234.17,P2M,Shopping,M00293,Hyderabad,D01086,SUCCESS,M00293
TXN00020864,U00093,2026-05-26 04:58:00,107.99,P2P,P2P,,Delhi,D00795,FAILED,U02683
TXN00035293,U03665,2026-05-26 05:06:00,91.02,P2P,P2P,,Mumbai,D03456,SUCCESS,U02263
TXN00031823,U03201,2026-05-26 05:25:00,370.95,P2M,Entertainment,M01132,Pune,D01641,SUCCESS,M01132
TXN00023332,U01005,2026-05-26 05:25:00,146.25,P2P,P2P,,Hyderabad,D00179,SUCCESS,U03650
TXN00013926,U00892,2026-05-26 05:45:00,121.65,P2M,Fuel,M01215,Kolkata,D01123,SUCCESS,M01215
TXN00010099,U03691,2026-05-26 05:45:00,142.58,P2P,P2P,,Hyderabad,D01686,SUCCESS,U01656
TXN00023310,U00908,2026-05-26 05:50:00,45.97,P2M,Shopping,M00657,Bengaluru,D00259,SUCCESS,M00657
TXN00024367,U03306,2026-05-26 05:50:00,51.19,P2P,P2P,,Mumbai,D02235,SUCCESS,U04503
TXN00020186,U04092,2026-05-26 05:55:00,384.58,P2M,Utilities,M00571,Kolkata,D01877,SUCCESS,M00571
TXN00041171,U03118,2026-05-26 05:58:00,119.96,P2M,Travel,M00947,Kolkata,D02234,SUCCESS,M00947
TXN00042190,U02460,2026-05-26 06:03:00,241.64,P2M,Other,M00199,Hyderabad,D00435,SUCCESS,M00199
TXN00046511,U02211,2026-05-26 06:05:00,243.03,P2P,P2P,,Chennai,D02664,SUCCESS,U03924
TXN00012364,U04814,2026-05-26 06:06:00,131.77,P2M,Shopping,M00119,Pune,D02519,SUCCESS,M00119
TXN00015891,U04884,2026-05-26 06:13:00,479.68,P2P,P2P,,Bengaluru,D02303,SUCCESS,U02019
TXN00029366,U03681,2026-05-26 06:14:00,119.23,P2M,Healthcare,M01124,Chennai,D04432,SUCCESS,M01124
TXN00040395,U01599,2026-05-26 06:14:00,91.42,P2P,P2P,,Chennai,D01529,SUCCESS,U02018
TXN00030974,U03920,2026-05-26 06:17:00,114.68,P2M,Other,M01332,Chennai,D04076,SUCCESS,M01332
TXN00008301,U04897,2026-05-26 06:21:00,689.36,P2M,Utilities,M00279,Hyderabad,D04346,SUCCESS,M00279
TXN00009071,U03892,2026-05-26 06:23:00,439.01,P2M,Shopping,M00473,Hyderabad,D01218,SUCCESS,M00473
TXN00013764,U02526,2026-05-26 06:25:00,162.3,P2P,P2P,,Kolkata,D04266,SUCCESS,U00220
TXN00030594,U03774,2026-05-26 06:31:00,430.83,P2M,Shopping,M01060,Pune,D00909,SUCCESS,M01060
TXN00029671,U03755,2026-05-26 06:39:00,771.98,P2M,Healthcare,M00630,Pune,D04006,SUCCESS,M00630
TXN00043796,U00008,2026-05-26 06:43:00,90.03,P2P,P2P,,Bengaluru,D04140,SUCCESS,U00903
TXN00013428,U01754,2026-05-26 06:43:00,81.56,P2M,Healthcare,M01198,Mumbai,D01009,SUCCESS,M01198
TXN00048634,U00623,2026-05-26 06:44:00,107.02,P2P,P2P,,Chennai,D03517,SUCCESS,U03560
TXN00010823,U03445,2026-05-26 06:49:00,52.58,P2M,Shopping,M01228,Hyderabad,D01000,SUCCESS,M01228
TXN00041325,U03926,2026-05-26 06:51:00,332.85,P2M,Travel,M00718,Delhi,D02413,SUCCESS,M00718
TXN00011912,U03843,2026-05-26 06:54:00,65.53,P2M,Healthcare,M00847,Chennai,D00067,SUCCESS,M00847
TXN00036464,U04321,2026-05-26 06:54:00,55.37,P2P,P2P,,Kolkata,D02035,SUCCESS,U00776
TXN00026849,U02617,2026-05-26 07:01:00,100.76,P2M,Entertainment,M00400,Ahmedabad,D00292,SUCCESS,M00400
TXN00013624,U00921,2026-05-26 07:02:00,375.32,P2P,P2P,,Chennai,D02166,SUCCESS,U02078
TXN00048201,U02147,2026-05-26 07:11:00,397.63,P2M,Food,M00576,Bengaluru,D02354,SUCCESS,M00576
TXN00030799,U03538,2026-05-26 07:11:00,110.44,P2M,Travel,M00305,Kolkata,D03458,SUCCESS,M00305
TXN00016820,U02988,2026-05-26 07:12:00,349.86,P2P,P2P,,Kolkata,D00580,SUCCESS,U02560
TXN00007812,U00946,2026-05-26 07:17:00,172.2,P2P,P2P,,Mumbai,D03334,SUCCESS,U02474
TXN00002503,U03534,2026-05-26 07:19:00,151.17,P2M,Education,M01237,Kolkata,D03994,SUCCESS,M01237
TXN00041417,U00395,2026-05-26 07:21:00,35.99,P2M,Entertainment,M00012,Hyderabad,D02649,SUCCESS,M00012
TXN00011148,U02065,2026-05-26 07:24:00,268.03,P2P,P2P,,Pune,D01226,SUCCESS,U02279
TXN00002036,U04339,2026-05-26 07:30:00,2091.66,P2M,Travel,M00185,Pune,D01174,SUCCESS,M00185
TXN00035086,U01379,2026-05-26 07:31:00,175.04,P2M,Entertainment,M00412,Hyderabad,D04105,SUCCESS,M00412
TXN00023824,U04959,2026-05-26 07:33:00,129.84,P2P,P2P,,Ahmedabad,D02299,SUCCESS,U04057
TXN00036741,U04732,2026-05-26 07:40:00,360.01,P2P,P2P,,Pune,D03787,SUCCESS,U01465
TXN00017556,U00405,2026-05-26 07:41:00,329.96,P2M,Travel,M01205,Delhi,D00237,SUCCESS,M01205
TXN00000481,U01755,2026-05-26 07:50:00,179.7,P2M,Education,M00042,Chennai,D00307,SUCCESS,M00042
TXN00003839,U02534,2026-05-26 07:59:00,87.98,P2M,Other,M00887,Pune,D02495,SUCCESS,M00887
TXN00018061,U02142,2026-05-26 08:01:00,225.53,P2M,Healthcare,M00630,Delhi,D03135,SUCCESS,M00630
TXN00034243,U03517,2026-05-26 08:09:00,162.62,P2M,Other,M00232,Kolkata,D01715,SUCCESS,M00232
TXN00037320,U00923,2026-05-26 08:10:00,235.39,P2P,P2P,,Bengaluru,D02286,SUCCESS,U04652
TXN00000636,U00310,2026-05-26 08:11:00,49.08,P2M,Shopping,M00070,Ahmedabad,D04233,SUCCESS,M00070
TXN00039689,U00470,2026-05-26 08:11:00,239.99,P2M,Food,M01374,Hyderabad,D01632,SUCCESS,M01374
TXN00042686,U01089,2026-05-26 08:19:00,188.99,P2P,P2P,,Pune,D02014,SUCCESS,U00726
TXN00004323,U02151,2026-05-26 08:25:00,565.23,P2P,P2P,,Chennai,D02897,SUCCESS,U02510
TXN00038368,U01231,2026-05-26 08:25:00,130.84,P2P,P2P,,Delhi,D00186,SUCCESS,U04296
TXN00045594,U01166,2026-05-26 08:26:00,402.77,P2M,Travel,M01264,Pune,D02391,SUCCESS,M01264
TXN00042992,U02173,2026-05-26 08:36:00,108.39,P2M,Food,M00901,Delhi,D04246,FAILED,M00901
TXN00030388,U00124,2026-05-26 08:43:00,155.1,P2P,P2P,,Delhi,D00557,SUCCESS,U01395
TXN00047995,U00331,2026-05-26 08:50:00,212.58,P2M,Fuel,M00552,Bengaluru,D02427,SUCCESS,M00552
TXN00025882,U00116,2026-05-26 08:54:00,310.92,P2M,Other,M00963,Ahmedabad,D01269,SUCCESS,M00963
TXN00032045,U01443,2026-05-26 09:02:00,83.24,P2P,P2P,,Delhi,D00360,SUCCESS,U02301
TXN00016929,U02051,2026-05-26 09:11:00,128.36,P2P,P2P,,Hyderabad,D01475,SUCCESS,U00246
TXN00027406,U00454,2026-05-26 09:15:00,184.25,P2P,P2P,,Hyderabad,D02937,SUCCESS,U01328
TXN00022113,U02202,2026-05-26 09:29:00,253.23,P2M,Healthcare,M01458,Hyderabad,D03904,FAILED,M01458
TXN00041191,U01421,2026-05-26 09:29:00,421.33,P2M,Other,M01408,Kolkata,D01470,SUCCESS,M01408
TXN00031001,U02854,2026-05-26 09:38:00,65.26,P2M,Other,M01154,Bengaluru,D00028,SUCCESS,M01154
TXN00026725,U01226,2026-05-26 09:43:00,495.52,P2M,Utilities,M00771,Ahmedabad,D02854,SUCCESS,M00771
TXN00031013,U02974,2026-05-26 09:45:00,536.08,P2M,Utilities,M00094,Pune,D03927,FAILED,M00094
TXN00040998,U01933,2026-05-26 09:55:00,56.81,P2M,Education,M01409,Delhi,D00787,SUCCESS,M01409
TXN00037975,U04049,2026-05-26 10:00:00,80.17,P2M,Shopping,M00704,Delhi,D01376,FAILED,M00704
TXN00047582,U03500,2026-05-26 10:03:00,185.23,P2P,P2P,,Chennai,D03728,SUCCESS,U03698
TXN00043199,U04394,2026-05-26 10:06:00,92.85,P2M,Education,M01333,Mumbai,D04289,FAILED,M01333
TXN00019245,U04050,2026-05-26 10:17:00,259.95,P2M,Food,M00482,Mumbai,D00361,FAILED,M00482
TXN00005516,U03225,2026-05-26 10:24:00,55.08,P2M,Entertainment,M00648,Kolkata,D00259,SUCCESS,M00648
TXN00026863,U02150,2026-05-26 10:38:00,228.91,P2P,P2P,,Mumbai,D03904,SUCCESS,U01862
TXN00041147,U00854,2026-05-26 10:54:00,108.14,P2P,P2P,,Pune,D01072,SUCCESS,U02183
TXN00043024,U03737,2026-05-26 11:01:00,81.58,P2P,P2P,,Pune,D02879,SUCCESS,U04856
TXN00021299,U04809,2026-05-26 11:02:00,1617.2,P2M,Shopping,M00844,Delhi,D02873,SUCCESS,M00844
TXN00029770,U04009,2026-05-26 11:05:00,176.89,P2P,P2P,,Delhi,D04133,SUCCESS,U00176
TXN00034442,U02936,2026-05-26 11:06:00,200.0,P2P,P2P,,Kolkata,D03974,SUCCESS,U01485
TXN00004261,U01110,2026-05-26 11:08:00,467.77,P2M,Entertainment,M00217,Hyderabad,D00141,SUCCESS,M00217
TXN00032109,U00716,2026-05-26 11:16:00,72.04,P2M,Travel,M01387,Hyderabad,D01932,SUCCESS,M01387
TXN00022875,U00808,2026-05-26 11:22:00,479.12,P2M,Utilities,M00518,Delhi,D04442,SUCCESS,M00518
TXN00031613,U04547,2026-05-26 11:26:00,888.53,P2P,P2P,,Mumbai,D03655,SUCCESS,U03595
TXN00013008,U02871,2026-05-26 11:26:00,148.8,P2M,Other,M01116,Kolkata,D01954,SUCCESS,M01116
TXN00010163,U03206,2026-05-26 11:29:00,254.85,P2P,P2P,,Chennai,D03898,SUCCESS,U00211
TXN00036631,U00181,2026-05-26 11:32:00,258.73,P2P,P2P,,Hyderabad,D00569,SUCCESS,U04408
TXN00015983,U00289,2026-05-26 11:39:00,559.09,P2M,Entertainment,M00959,Pune,D03036,SUCCESS,M00959
TXN00020975,U01305,2026-05-26 11:42:00,189.28,P2P,P2P,,Ahmedabad,D01165,SUCCESS,U01085
TXN00019833,U04337,2026-05-26 11:53:00,898.5,P2M,Education,M00753,Pune,D03737,SUCCESS,M00753
TXN00035236,U02062,2026-05-26 11:57:00,14.6,P2P,P2P,,Pune,D03158,SUCCESS,U04734
TXN00003081,U01697,2026-05-26 11:58:00,555.82,P2P,P2P,,Hyderabad,D03429,SUCCESS,U03201
TXN00011899,U04111,2026-05-26 12:02:00,46.82,P2M,Shopping,M00876,Ahmedabad,D01650,SUCCESS,M00876
TXN00027442,U00109,2026-05-26 12:14:00,354.43,P2P,P2P,,Pune,D03979,SUCCESS,U04698
TXN00003329,U02953,2026-05-26 12:17:00,79.18,P2M,Other,M00963,Chennai,D02210,SUCCESS,M00963
TXN00014437,U01319,2026-05-26 12:27:00,247.0,P2M,Utilities,M00873,Chennai,D04484,SUCCESS,M00873
TXN00006225,U01622,2026-05-26 12:30:00,311.89,P2P,P2P,,Delhi,D00713,SUCCESS,U03360
TXN00025139,U00230,2026-05-26 12:38:00,484.02,P2M,Entertainment,M01098,Ahmedabad,D01304,SUCCESS,M01098
TXN00030741,U00995,2026-05-26 12:39:00,273.95,P2M,Fuel,M01144,Bengaluru,D04397,SUCCESS,M01144
TXN00003852,U04487,2026-05-26 12:50:00,304.79,P2M,Education,M00610,Chennai,D02739,SUCCESS,M00610
TXN00020176,U04833,2026-05-26 12:52:00,163.61,P2P,P2P,,Chennai,D01670,SUCCESS,U02115
TXN00006814,U04420,2026-05-26 12:53:00,33.42,P2P,P2P,,Mumbai,D03365,PENDING,U02462
TXN00017714,U01526,2026-05-26 12:54:00,83.33,P2M,Fuel,M01038,Bengaluru,D01793,SUCCESS,M01038
TXN00045029,U00186,2026-05-26 12:58:00,63.83,P2M,Education,M00589,Mumbai,D02175,SUCCESS,M00589
TXN00035950,U02286,2026-05-26 13:02:00,121.69,P2M,Healthcare,M00084,Mumbai,D00121,SUCCESS,M00084
TXN00010914,U01580,2026-05-26 13:02:00,319.77,P2M,Grocery,M00300,Bengaluru,D03353,SUCCESS,M00300
TXN00025854,U00854,2026-05-26 13:04:00,346.23,P2M,Entertainment,M01091,Pune,D01072,SUCCESS,M01091
TXN00023721,U02978,2026-05-26 13:09:00,396.28,P2M,Fuel,M01004,Pune,D01786,SUCCESS,M01004
TXN00029806,U04076,2026-05-26 13:16:00,30.95,P2M,Grocery,M01050,Pune,D04187,SUCCESS,M01050
TXN00014363,U01104,2026-05-26 13:19:00,102.42,P2M,Education,M01344,Bengaluru,D03959,SUCCESS,M01344
TXN00003557,U03386,2026-05-26 13:20:00,345.32,P2M,Education,M00561,Pune,D01067,SUCCESS,M00561
TXN00012034,U02251,2026-05-26 13:37:00,187.37,P2P,P2P,,Bengaluru,D00734,SUCCESS,U04050
TXN00038098,U04037,2026-05-26 13:43:00,83.63,P2P,P2P,,Kolkata,D04284,SUCCESS,U02893
TXN00028892,U00911,2026-05-26 13:48:00,47.01,P2M,Shopping,M01060,Chennai,D03431,SUCCESS,M01060
TXN00027367,U03735,2026-05-26 14:06:00,226.58,P2M,Travel,M00718,Kolkata,D03951,SUCCESS,M00718
TXN00004547,U01293,2026-05-26 14:22:00,183.94,P2P,P2P,,Bengaluru,D01696,SUCCESS,U00228
TXN00020713,U01039,2026-05-26 14:36:00,110.1,P2P,P2P,,Mumbai,D04128,SUCCESS,U03630
TXN00010381,U02066,2026-05-26 14:36:00,1475.49,P2P,P2P,,Delhi,D01454,SUCCESS,U01611
TXN00008044,U00840,2026-05-26 14:39:00,447.66,P2M,Travel,M00717,Delhi,D00373,SUCCESS,M00717
TXN00016293,U03956,2026-05-26 14:50:00,182.67,P2P,P2P,,Pune,D03305,SUCCESS,U01190
TXN00002888,U02167,2026-05-26 14:54:00,652.03,P2M,Food,M00140,Bengaluru,D01051,SUCCESS,M00140
TXN00033878,U01454,2026-05-26 14:56:00,258.93,P2P,P2P,,Chennai,D03709,SUCCESS,U00656
TXN00043013,U04163,2026-05-26 15:06:00,52.05,P2P,P2P,,Kolkata,D00794,SUCCESS,U03832
TXN00042179,U02786,2026-05-26 15:12:00,281.46,P2M,Entertainment,M01133,Ahmedabad,D01189,SUCCESS,M01133
TXN00026510,U01476,2026-05-26 15:27:00,2178.74,P2P,P2P,,Delhi,D01146,SUCCESS,U03202
TXN00014543,U04911,2026-05-26 15:27:00,207.07,P2M,Fuel,M00171,Pune,D02324,SUCCESS,M00171
TXN00011364,U00761,2026-05-26 15:39:00,217.65,P2M,Healthcare,M00285,Kolkata,D01566,SUCCESS,M00285
TXN00004432,U00307,2026-05-26 15:41:00,30.09,P2P,P2P,,Bengaluru,D02907,SUCCESS,U00719
TXN00044519,U03168,2026-05-26 15:41:00,515.63,P2M,Travel,M00402,Kolkata,D04333,SUCCESS,M00402
TXN00032969,U04323,2026-05-26 15:44:00,219.8,P2M,Fuel,M01418,Chennai,D04376,SUCCESS,M01418
TXN00046626,U02390,2026-05-26 15:54:00,56.9,P2M,Shopping,M01449,Kolkata,D04241,SUCCESS,M01449
TXN00021163,U03543,2026-05-26 15:55:00,912.63,P2M,Utilities,M00507,Ahmedabad,D03574,SUCCESS,M00507
TXN00020603,U00171,2026-05-26 15:58:00,309.16,P2M,Grocery,M00534,Chennai,D03373,SUCCESS,M00534
TXN00017870,U00960,2026-05-26 16:01:00,238.84,P2M,Travel,M00446,Ahmedabad,D01100,SUCCESS,M00446
TXN00011905,U01601,2026-05-26 16:02:00,163.0,P2M,Fuel,M00323,Hyderabad,D03603,SUCCESS,M00323
TXN00006249,U01045,2026-05-26 16:09:00,47.46,P2M,Healthcare,M00127,Hyderabad,D02255,SUCCESS,M00127
TXN00013837,U01886,2026-05-26 16:14:00,431.17,P2M,Other,M00199,Bengaluru,D04434,SUCCESS,M00199
TXN00012325,U00686,2026-05-26 16:20:00,449.1,P2M,Food,M01377,Mumbai,D01270,SUCCESS,M01377
TXN00004920,U00115,2026-05-26 16:21:00,601.14,P2M,Travel,M00139,Hyderabad,D03466,SUCCESS,M00139
TXN00036180,U03772,2026-05-26 16:25:00,305.08,P2M,Fuel,M00470,Ahmedabad,D01713,SUCCESS,M00470
TXN00031663,U01034,2026-05-26 16:28:00,159.47,P2P,P2P,,Kolkata,D03658,SUCCESS,U01902
TXN00032190,U03399,2026-05-26 16:34:00,215.87,P2M,Food,M01304,Hyderabad,D03468,SUCCESS,M01304
TXN00031516,U03125,2026-05-26 16:40:00,170.51,P2M,Other,M00840,Chennai,D02591,SUCCESS,M00840
TXN00016588,U00291,2026-05-26 16:43:00,58.14,P2P,P2P,,Chennai,D00104,SUCCESS,U04020
TXN00021085,U01726,2026-05-26 16:43:00,266.92,P2P,P2P,,Kolkata,D03704,SUCCESS,U03418
TXN00024306,U04542,2026-05-26 16:58:00,104.95,P2M,Food,M00158,Delhi,D03130,SUCCESS,M00158
TXN00001849,U03508,2026-05-26 16:59:00,456.71,P2M,Healthcare,M00210,Kolkata,D01407,SUCCESS,M00210
TXN00001975,U02311,2026-05-26 17:09:00,197.18,P2M,Healthcare,M01356,Delhi,D01934,SUCCESS,M01356
TXN00032007,U00959,2026-05-26 17:10:00,37.19,P2M,Healthcare,M01416,Hyderabad,D03723,SUCCESS,M01416
TXN00032716,U00245,2026-05-26 17:17:00,390.22,P2M,Education,M00458,Ahmedabad,D03407,SUCCESS,M00458
TXN00049203,U04959,2026-05-26 17:21:00,459.47,P2M,Travel,M00077,Hyderabad,D02299,SUCCESS,M00077
TXN00006621,U02105,2026-05-26 17:32:00,26.53,P2M,Healthcare,M00729,Ahmedabad,D03567,SUCCESS,M00729
TXN00018098,U02147,2026-05-26 17:46:00,76.6,P2M,Grocery,M01218,Bengaluru,D02354,SUCCESS,M01218
TXN00025956,U02196,2026-05-26 17:53:00,154.02,P2M,Healthcare,M00795,Mumbai,D04236,FAILED,M00795
TXN00021366,U03953,2026-05-26 17:54:00,169.51,P2P,P2P,,Kolkata,D04095,SUCCESS,U04877
TXN00038638,U01161,2026-05-26 18:10:00,145.66,P2P,P2P,,Pune,D03677,SUCCESS,U03549
TXN00035628,U01400,2026-05-26 18:11:00,234.0,P2M,Travel,M01049,Kolkata,D02745,SUCCESS,M01049
TXN00017179,U04618,2026-05-26 18:12:00,560.35,P2P,P2P,,Pune,D03430,SUCCESS,U02968
TXN00012255,U04547,2026-05-26 18:13:00,47.88,P2P,P2P,,Mumbai,D03655,SUCCESS,U02908
TXN00026543,U00106,2026-05-26 18:14:00,483.38,P2M,Utilities,M00308,Kolkata,D04429,SUCCESS,M00308
TXN00019433,U03823,2026-05-26 18:21:00,449.31,P2M,Grocery,M00222,Chennai,D03715,FAILED,M00222
TXN00027375,U03598,2026-05-26 18:21:00,148.98,P2P,P2P,,Kolkata,D04239,SUCCESS,U03438
TXN00042387,U01484,2026-05-26 18:25:00,445.4,P2P,P2P,,Ahmedabad,D01056,SUCCESS,U03464
TXN00034467,U02093,2026-05-26 18:34:00,531.98,P2M,Utilities,M00272,Ahmedabad,D01465,SUCCESS,M00272
TXN00015368,U04670,2026-05-26 18:34:00,90.14,P2M,Healthcare,M01460,Delhi,D02972,SUCCESS,M01460
TXN00009028,U00660,2026-05-26 18:37:00,498.16,P2M,Utilities,M00752,Mumbai,D00507,SUCCESS,M00752
TXN00007412,U03084,2026-05-26 18:45:00,217.63,P2M,Grocery,M00527,Ahmedabad,D02365,SUCCESS,M00527
TXN00045906,U00484,2026-05-26 18:46:00,53.24,P2P,P2P,,Chennai,D01077,SUCCESS,U00062
TXN00046524,U02417,2026-05-26 18:48:00,132.47,P2P,P2P,,Bengaluru,D01255,SUCCESS,U00067
TXN00000058,U03293,2026-05-26 18:54:00,154.03,P2M,Fuel,M00406,Hyderabad,D03567,SUCCESS,M00406
TXN00008253,U04596,2026-05-26 18:55:00,40.52,P2P,P2P,,Kolkata,D01238,SUCCESS,U01297
TXN00023635,U00349,2026-05-26 19:07:00,314.02,P2M,Education,M00683,Bengaluru,D00971,SUCCESS,M00683
TXN00034665,U04874,2026-05-26 19:07:00,101.63,P2M,Education,M00392,Pune,D01136,SUCCESS,M00392
TXN00013468,U03248,2026-05-26 19:08:00,210.42,P2P,P2P,,Pune,D02828,SUCCESS,U03700
TXN00023943,U03212,2026-05-26 19:12:00,242.39,P2P,P2P,,Bengaluru,D01103,SUCCESS,U04131
TXN00048464,U01230,2026-05-26 19:15:00,219.08,P2M,Grocery,M00184,Hyderabad,D00367,SUCCESS,M00184
TXN00038568,U02222,2026-05-26 19:21:00,357.13,P2P,P2P,,Pune,D02223,SUCCESS,U01161
TXN00013862,U04494,2026-05-26 19:29:00,742.66,P2M,Food,M01199,Pune,D00715,SUCCESS,M01199
TXN00020236,U02484,2026-05-26 19:38:00,206.85,P2P,P2P,,Mumbai,D00720,SUCCESS,U03739
TXN00027002,U01027,2026-05-26 19:47:00,538.85,P2P,P2P,,Bengaluru,D03774,SUCCESS,U02018
TXN00029657,U00130,2026-05-26 19:48:00,306.13,P2M,Grocery,M00596,Bengaluru,D02574,SUCCESS,M00596
TXN00016608,U00322,2026-05-26 19:49:00,328.95,P2M,Entertainment,M00314,Ahmedabad,D02220,SUCCESS,M00314
TXN00047556,U01975,2026-05-26 19:51:00,501.1,P2P,P2P,,Ahmedabad,D00600,SUCCESS,U03868
TXN00019176,U02145,2026-05-26 19:57:00,119.73,P2M,Education,M01426,Chennai,D04232,SUCCESS,M01426
TXN00009673,U04459,2026-05-26 19:58:00,83.67,P2M,Shopping,M00612,Mumbai,D01626,FAILED,M00612
